task_id,config_id,alpha,beta,gamma,delta,lr,sigma,epochs,use_scheduler,ari,nmi,score,time
1,126,0.03,0.003,0.75,0.12,0.0001,0.5,250,True,0.5799,0.5379,0.5631,7.17
1,127,0.03,0.003,0.75,0.12,0.0001,0.55,250,False,0.6298,0.5799,0.6098,7.17
1,128,0.03,0.003,0.75,0.12,0.0001,0.55,250,True,0.5598,0.5638,0.5614,7.17
1,129,0.03,0.003,0.75,0.12,0.0001,0.6,250,False,0.7168,0.5985,0.6695,6.89
1,130,0.03,0.003,0.75,0.12,0.0001,0.6,250,True,0.6256,0.4595,0.5592,6.89
1,131,0.03,0.003,0.75,0.12,0.00011,0.4,250,False,0.5232,0.5520,0.5347,5.74
1,132,0.03,0.003,0.75,0.12,0.00011,0.4,250,True,0.6365,0.6033,0.6232,7.17
1,133,0.03,0.003,0.75,0.12,0.00011,0.45,250,False,0.5904,0.5464,0.5728,5.17
1,134,0.03,0.003,0.75,0.12,0.00011,0.45,250,True,0.6284,0.5600,0.6010,7.17
1,135,0.03,0.003,0.75,0.12,0.00011,0.5,250,False,0.5746,0.5596,0.5686,7.17
1,136,0.03,0.003,0.75,0.12,0.00011,0.5,250,True,0.5033,0.4136,0.4674,7.17
1,137,0.03,0.003,0.75,0.12,0.00011,0.55,250,False,0.6570,0.6113,0.6387,7.17
1,138,0.03,0.003,0.75,0.12,0.00011,0.55,250,True,0.5614,0.5061,0.5393,5.74
1,139,0.03,0.003,0.75,0.12,0.00011,0.6,250,False,0.6713,0.6191,0.6504,6.89
1,140,0.03,0.003,0.75,0.12,0.00011,0.6,250,True,0.6039,0.5711,0.5908,6.32
1,141,0.03,0.003,0.75,0.12,0.00012,0.4,250,False,0.4397,0.4969,0.4626,6.31
1,142,0.03,0.003,0.75,0.12,0.00012,0.4,250,True,0.6076,0.6016,0.6052,7.17
1,143,0.03,0.003,0.75,0.12,0.00012,0.45,250,False,0.5427,0.5199,0.5335,7.17
1,144,0.03,0.003,0.75,0.12,0.00012,0.45,250,True,0.6371,0.5789,0.6138,7.17
1,145,0.03,0.003,0.75,0.12,0.00012,0.5,250,False,0.6309,0.5562,0.6011,7.17
1,146,0.03,0.003,0.75,0.12,0.00012,0.5,250,True,0.6155,0.5478,0.5884,6.32
1,147,0.03,0.003,0.75,0.12,0.00012,0.55,250,False,0.5826,0.5859,0.5839,5.75
1,148,0.03,0.003,0.75,0.12,0.00012,0.55,250,True,0.6284,0.5954,0.6152,6.32
1,149,0.03,0.003,0.75,0.12,0.00012,0.6,250,False,0.6041,0.5854,0.5967,7.17
1,150,0.03,0.003,0.75,0.12,0.00012,0.6,250,True,0.5871,0.5460,0.5706,7.17
1,151,0.03,0.003,0.75,0.15,8e-05,0.4,250,False,0.6488,0.6020,0.6301,7.17
1,152,0.03,0.003,0.75,0.15,8e-05,0.4,250,True,0.5334,0.5255,0.5303,7.17
1,153,0.03,0.003,0.75,0.15,8e-05,0.45,250,False,0.5676,0.5174,0.5475,5.17
1,154,0.03,0.003,0.75,0.15,8e-05,0.45,250,True,0.5879,0.5823,0.5857,6.89
1,155,0.03,0.003,0.75,0.15,8e-05,0.5,250,False,0.6602,0.6010,0.6365,6.32
1,156,0.03,0.003,0.75,0.15,8e-05,0.5,250,True,0.5778,0.5242,0.5564,7.17
1,157,0.03,0.003,0.75,0.15,8e-05,0.55,250,False,0.6132,0.5334,0.5813,7.17
1,158,0.03,0.003,0.75,0.15,8e-05,0.55,250,True,0.6676,0.5739,0.6301,6.89
1,159,0.03,0.003,0.75,0.15,8e-05,0.6,250,False,0.5931,0.5530,0.5771,7.17
1,160,0.03,0.003,0.75,0.15,8e-05,0.6,250,True,0.6114,0.4944,0.5646,7.17
1,161,0.03,0.003,0.75,0.15,9e-05,0.4,250,False,0.6619,0.5739,0.6267,6.32
1,162,0.03,0.003,0.75,0.15,9e-05,0.4,250,True,0.6082,0.5534,0.5863,7.17
1,163,0.03,0.003,0.75,0.15,9e-05,0.45,250,False,0.6122,0.5738,0.5969,7.17
1,164,0.03,0.003,0.75,0.15,9e-05,0.45,250,True,0.5667,0.4777,0.5311,7.17
1,165,0.03,0.003,0.75,0.15,9e-05,0.5,250,False,0.6620,0.5783,0.6285,6.32
1,166,0.03,0.003,0.75,0.15,9e-05,0.5,250,True,0.6768,0.5726,0.6351,7.17
1,167,0.03,0.003,0.75,0.15,9e-05,0.55,250,False,0.6455,0.5776,0.6183,6.32
1,168,0.03,0.003,0.75,0.15,9e-05,0.55,250,True,0.5158,0.5539,0.5311,6.32
1,169,0.03,0.003,0.75,0.15,9e-05,0.6,250,False,0.5957,0.5298,0.5694,7.17
1,170,0.03,0.003,0.75,0.15,9e-05,0.6,250,True,0.6118,0.5181,0.5743,7.17
1,171,0.03,0.003,0.75,0.15,0.0001,0.4,250,False,0.6569,0.5666,0.6208,7.17
1,172,0.03,0.003,0.75,0.15,0.0001,0.4,250,True,0.5962,0.5499,0.5777,7.17
1,173,0.03,0.003,0.75,0.15,0.0001,0.45,250,False,0.6151,0.5942,0.6068,7.17
1,174,0.03,0.003,0.75,0.15,0.0001,0.45,250,True,0.4079,0.5219,0.4535,7.17
1,175,0.03,0.003,0.75,0.15,0.0001,0.5,250,False,0.6610,0.5922,0.6335,6.89
1,176,0.03,0.003,0.75,0.15,0.0001,0.5,250,True,0.5771,0.4900,0.5423,7.17
1,177,0.03,0.003,0.75,0.15,0.0001,0.55,250,False,0.6431,0.5643,0.6116,7.17
1,178,0.03,0.003,0.75,0.15,0.0001,0.55,250,True,0.6126,0.5972,0.6064,7.17
1,179,0.03,0.003,0.75,0.15,0.0001,0.6,250,False,0.6493,0.5916,0.6262,6.89
1,180,0.03,0.003,0.75,0.15,0.0001,0.6,250,True,0.5755,0.5573,0.5682,7.17
1,181,0.03,0.003,0.75,0.15,0.00011,0.4,250,False,0.4572,0.5338,0.4878,7.17
1,182,0.03,0.003,0.75,0.15,0.00011,0.4,250,True,0.6083,0.5732,0.5942,7.17
1,183,0.03,0.003,0.75,0.15,0.00011,0.45,250,False,0.6293,0.5665,0.6042,7.17
1,184,0.03,0.003,0.75,0.15,0.00011,0.45,250,True,0.6285,0.5345,0.5909,7.17
1,185,0.03,0.003,0.75,0.15,0.00011,0.5,250,False,0.7067,0.5930,0.6612,5.75
1,186,0.03,0.003,0.75,0.15,0.00011,0.5,250,True,0.6243,0.5678,0.6017,5.75
1,187,0.03,0.003,0.75,0.15,0.00011,0.55,250,False,0.6551,0.5794,0.6248,7.17
1,188,0.03,0.003,0.75,0.15,0.00011,0.55,250,True,0.5964,0.5941,0.5955,6.32
1,189,0.03,0.003,0.75,0.15,0.00011,0.6,250,False,0.6382,0.5628,0.6080,7.17
1,190,0.03,0.003,0.75,0.15,0.00011,0.6,250,True,0.3476,0.4731,0.3978,7.17
1,191,0.03,0.003,0.75,0.15,0.00012,0.4,250,False,0.5993,0.5263,0.5701,7.17
1,192,0.03,0.003,0.75,0.15,0.00012,0.4,250,True,0.5759,0.5153,0.5517,7.17
1,193,0.03,0.003,0.75,0.15,0.00012,0.45,250,False,0.6506,0.6036,0.6318,7.17
1,194,0.03,0.003,0.75,0.15,0.00012,0.45,250,True,0.6362,0.6041,0.6233,7.17
1,195,0.03,0.003,0.75,0.15,0.00012,0.5,250,False,0.5990,0.5196,0.5672,7.17
1,196,0.03,0.003,0.75,0.15,0.00012,0.5,250,True,0.5323,0.4946,0.5172,7.17
1,197,0.03,0.003,0.75,0.15,0.00012,0.55,250,False,0.4278,0.5226,0.4657,7.17
1,198,0.03,0.003,0.75,0.15,0.00012,0.55,250,True,0.5671,0.5413,0.5568,7.17
1,199,0.03,0.003,0.75,0.15,0.00012,0.6,250,False,0.7074,0.5578,0.6475,5.75
1,200,0.03,0.003,0.75,0.15,0.00012,0.6,250,True,0.6450,0.5596,0.6108,7.17
1,201,0.03,0.003,0.75,0.18,8e-05,0.4,250,False,0.4880,0.4267,0.4635,5.17
1,202,0.03,0.003,0.75,0.18,8e-05,0.4,250,True,0.4450,0.4692,0.4547,6.32
1,203,0.03,0.003,0.75,0.18,8e-05,0.45,250,False,0.6260,0.5907,0.6119,6.32
1,204,0.03,0.003,0.75,0.18,8e-05,0.45,250,True,0.6867,0.5965,0.6506,6.32
1,205,0.03,0.003,0.75,0.18,8e-05,0.5,250,False,0.5706,0.5532,0.5637,6.32
1,206,0.03,0.003,0.75,0.18,8e-05,0.5,250,True,0.5299,0.5171,0.5247,6.32
1,207,0.03,0.003,0.75,0.18,8e-05,0.55,250,False,0.6111,0.5757,0.5969,6.32
1,208,0.03,0.003,0.75,0.18,8e-05,0.55,250,True,0.7055,0.6019,0.6640,5.75
1,209,0.03,0.003,0.75,0.18,8e-05,0.6,250,False,0.5533,0.5492,0.5517,7.17
1,210,0.03,0.003,0.75,0.18,8e-05,0.6,250,True,0.6945,0.5629,0.6419,7.17
1,211,0.03,0.003,0.75,0.18,9e-05,0.4,250,False,0.6759,0.5973,0.6445,6.32
1,212,0.03,0.003,0.75,0.18,9e-05,0.4,250,True,0.6671,0.6105,0.6444,7.17
1,213,0.03,0.003,0.75,0.18,9e-05,0.45,250,False,0.5953,0.5566,0.5798,7.17
1,214,0.03,0.003,0.75,0.18,9e-05,0.45,250,True,0.6282,0.5877,0.6120,5.74
1,215,0.03,0.003,0.75,0.18,9e-05,0.5,250,False,0.3286,0.4624,0.3821,7.17
1,216,0.03,0.003,0.75,0.18,9e-05,0.5,250,True,0.5852,0.5644,0.5769,7.17
1,217,0.03,0.003,0.75,0.18,9e-05,0.55,250,False,0.7214,0.6322,0.6857,7.17
1,218,0.03,0.003,0.75,0.18,9e-05,0.55,250,True,0.5369,0.5220,0.5309,7.17
1,219,0.03,0.003,0.75,0.18,9e-05,0.6,250,False,0.6075,0.5026,0.5656,6.89
1,220,0.03,0.003,0.75,0.18,9e-05,0.6,250,True,0.5396,0.5299,0.5357,6.89
1,221,0.03,0.003,0.75,0.18,0.0001,0.4,250,False,0.6093,0.5933,0.6029,6.32
1,222,0.03,0.003,0.75,0.18,0.0001,0.4,250,True,0.5978,0.6145,0.6045,7.17
1,223,0.03,0.003,0.75,0.18,0.0001,0.45,250,False,0.6437,0.5598,0.6101,7.17
1,224,0.03,0.003,0.75,0.18,0.0001,0.45,250,True,0.6097,0.5772,0.5967,5.75
1,225,0.03,0.003,0.75,0.18,0.0001,0.5,250,False,0.5145,0.5307,0.5210,7.17
1,226,0.03,0.003,0.75,0.18,0.0001,0.5,250,True,0.6863,0.5999,0.6517,5.74
1,227,0.03,0.003,0.75,0.18,0.0001,0.55,250,False,0.6771,0.6209,0.6546,5.75
1,228,0.03,0.003,0.75,0.18,0.0001,0.55,250,True,0.3473,0.4843,0.4021,7.17
1,229,0.03,0.003,0.75,0.18,0.0001,0.6,250,False,0.6328,0.5803,0.6118,7.17
1,230,0.03,0.003,0.75,0.18,0.0001,0.6,250,True,0.3558,0.4391,0.3891,5.17
1,231,0.03,0.003,0.75,0.18,0.00011,0.4,250,False,0.5828,0.5186,0.5571,6.32
1,232,0.03,0.003,0.75,0.18,0.00011,0.4,250,True,0.6144,0.5784,0.6000,7.17
1,233,0.03,0.003,0.75,0.18,0.00011,0.45,250,False,0.3896,0.4662,0.4202,5.17
1,234,0.03,0.003,0.75,0.18,0.00011,0.45,250,True,0.7235,0.6107,0.6784,7.17
1,235,0.03,0.003,0.75,0.18,0.00011,0.5,250,False,0.6478,0.5432,0.6060,6.89
1,236,0.03,0.003,0.75,0.18,0.00011,0.5,250,True,0.5559,0.6000,0.5736,7.17
1,237,0.03,0.003,0.75,0.18,0.00011,0.55,250,False,0.6175,0.5344,0.5843,7.17
1,238,0.03,0.003,0.75,0.18,0.00011,0.55,250,True,0.5839,0.5160,0.5568,7.17
1,239,0.03,0.003,0.75,0.18,0.00011,0.6,250,False,0.6515,0.5953,0.6290,7.17
1,240,0.03,0.003,0.75,0.18,0.00011,0.6,250,True,0.5539,0.5494,0.5521,6.89
1,241,0.03,0.003,0.75,0.18,0.00012,0.4,250,False,0.6140,0.5587,0.5919,7.17
1,242,0.03,0.003,0.75,0.18,0.00012,0.4,250,True,0.3535,0.4201,0.3801,6.89
1,243,0.03,0.003,0.75,0.18,0.00012,0.45,250,False,0.7161,0.6041,0.6713,5.74
1,244,0.03,0.003,0.75,0.18,0.00012,0.45,250,True,0.5195,0.5390,0.5273,5.75
1,245,0.03,0.003,0.75,0.18,0.00012,0.5,250,False,0.5942,0.5445,0.5743,6.89
1,246,0.03,0.003,0.75,0.18,0.00012,0.5,250,True,0.5967,0.5488,0.5775,5.74
1,247,0.03,0.003,0.75,0.18,0.00012,0.55,250,False,0.6041,0.5357,0.5768,6.32
1,248,0.03,0.003,0.75,0.18,0.00012,0.55,250,True,0.5908,0.5581,0.5777,7.17
1,249,0.03,0.003,0.75,0.18,0.00012,0.6,250,False,0.4800,0.5684,0.5154,7.17
1,250,0.03,0.003,0.75,0.18,0.00012,0.6,250,True,0.6060,0.5728,0.5928,7.17
1,251,0.03,0.003,0.75,0.2,8e-05,0.4,250,False,0.6066,0.5575,0.5869,6.32
1,252,0.03,0.003,0.75,0.2,8e-05,0.4,250,True,0.6895,0.5785,0.6451,7.17
1,253,0.03,0.003,0.75,0.2,8e-05,0.45,250,False,0.5561,0.5398,0.5496,6.89
1,254,0.03,0.003,0.75,0.2,8e-05,0.45,250,True,0.5998,0.5585,0.5833,6.32
1,255,0.03,0.003,0.75,0.2,8e-05,0.5,250,False,0.5615,0.5355,0.5511,7.17
1,256,0.03,0.003,0.75,0.2,8e-05,0.5,250,True,0.5800,0.5273,0.5589,6.32
1,257,0.03,0.003,0.75,0.2,8e-05,0.55,250,False,0.5465,0.5526,0.5489,7.17
1,258,0.03,0.003,0.75,0.2,8e-05,0.55,250,True,0.4500,0.5103,0.4741,4.60
1,259,0.03,0.003,0.75,0.2,8e-05,0.6,250,False,0.4339,0.4559,0.4427,6.32
1,260,0.03,0.003,0.75,0.2,8e-05,0.6,250,True,0.5876,0.5087,0.5560,7.17
1,261,0.03,0.003,0.75,0.2,9e-05,0.4,250,False,0.6601,0.6478,0.6551,7.17
1,262,0.03,0.003,0.75,0.2,9e-05,0.4,250,True,0.6309,0.6144,0.6243,7.17
1,263,0.03,0.003,0.75,0.2,9e-05,0.45,250,False,0.6149,0.6188,0.6165,7.17
1,264,0.03,0.003,0.75,0.2,9e-05,0.45,250,True,0.5783,0.5684,0.5744,7.17
1,265,0.03,0.003,0.75,0.2,9e-05,0.5,250,False,0.6278,0.5380,0.5919,7.17
1,266,0.03,0.003,0.75,0.2,9e-05,0.5,250,True,0.5871,0.5489,0.5718,6.89
1,267,0.03,0.003,0.75,0.2,9e-05,0.55,250,False,0.4009,0.5205,0.4487,7.17
1,268,0.03,0.003,0.75,0.2,9e-05,0.55,250,True,0.6310,0.5958,0.6169,7.17
1,269,0.03,0.003,0.75,0.2,9e-05,0.6,250,False,0.7278,0.6248,0.6866,5.75
1,270,0.03,0.003,0.75,0.2,9e-05,0.6,250,True,0.4602,0.4677,0.4632,5.17
1,271,0.03,0.003,0.75,0.2,0.0001,0.4,250,False,0.3651,0.5071,0.4219,7.17
1,272,0.03,0.003,0.75,0.2,0.0001,0.4,250,True,0.6227,0.5141,0.5792,7.17
1,273,0.03,0.003,0.75,0.2,0.0001,0.45,250,False,0.6420,0.5829,0.6183,6.89
1,274,0.03,0.003,0.75,0.2,0.0001,0.45,250,True,0.6236,0.5582,0.5974,6.90
1,275,0.03,0.003,0.75,0.2,0.0001,0.5,250,False,0.6246,0.5964,0.6133,7.17
1,276,0.03,0.003,0.75,0.2,0.0001,0.5,250,True,0.6797,0.6169,0.6546,6.32
1,277,0.03,0.003,0.75,0.2,0.0001,0.55,250,False,0.6358,0.5905,0.6177,6.32
1,278,0.03,0.003,0.75,0.2,0.0001,0.55,250,True,0.5683,0.5395,0.5568,5.74
1,279,0.03,0.003,0.75,0.2,0.0001,0.6,250,False,0.6958,0.5733,0.6468,5.17
1,280,0.03,0.003,0.75,0.2,0.0001,0.6,250,True,0.5385,0.5488,0.5426,5.74
1,281,0.03,0.003,0.75,0.2,0.00011,0.4,250,False,0.7007,0.6259,0.6708,6.89
1,282,0.03,0.003,0.75,0.2,0.00011,0.4,250,True,0.6067,0.5313,0.5765,7.17
1,283,0.03,0.003,0.75,0.2,0.00011,0.45,250,False,0.4287,0.5221,0.4660,7.17
1,284,0.03,0.003,0.75,0.2,0.00011,0.45,250,True,0.4182,0.5300,0.4629,6.32
1,285,0.03,0.003,0.75,0.2,0.00011,0.5,250,False,0.6496,0.5947,0.6276,5.75
1,286,0.03,0.003,0.75,0.2,0.00011,0.5,250,True,0.6332,0.5356,0.5942,7.17
1,287,0.03,0.003,0.75,0.2,0.00011,0.55,250,False,0.6446,0.5566,0.6094,6.89
1,288,0.03,0.003,0.75,0.2,0.00011,0.55,250,True,0.6255,0.5607,0.5996,7.17
1,289,0.03,0.003,0.75,0.2,0.00011,0.6,250,False,0.5118,0.5160,0.5135,5.75
1,290,0.03,0.003,0.75,0.2,0.00011,0.6,250,True,0.6679,0.6090,0.6444,7.17
1,291,0.03,0.003,0.75,0.2,0.00012,0.4,250,False,0.5938,0.5594,0.5800,6.89
1,292,0.03,0.003,0.75,0.2,0.00012,0.4,250,True,0.5953,0.5462,0.5757,5.74
1,293,0.03,0.003,0.75,0.2,0.00012,0.45,250,False,0.5530,0.5226,0.5409,7.17
1,294,0.03,0.003,0.75,0.2,0.00012,0.45,250,True,0.6404,0.6000,0.6242,7.17
1,295,0.03,0.003,0.75,0.2,0.00012,0.5,250,False,0.4685,0.5282,0.4924,4.60
1,296,0.03,0.003,0.75,0.2,0.00012,0.5,250,True,0.7312,0.6468,0.6974,6.32
1,297,0.03,0.003,0.75,0.2,0.00012,0.55,250,False,0.5917,0.6290,0.6066,5.75
1,298,0.03,0.003,0.75,0.2,0.00012,0.55,250,True,0.6219,0.5677,0.6002,7.17
1,299,0.03,0.003,0.75,0.2,0.00012,0.6,250,False,0.5871,0.4946,0.5501,7.17
1,300,0.03,0.003,0.75,0.2,0.00012,0.6,250,True,0.5437,0.4942,0.5239,7.17
1,301,0.03,0.003,0.8,0.08,8e-05,0.4,250,False,0.6497,0.6263,0.6404,7.17
1,302,0.03,0.003,0.8,0.08,8e-05,0.4,250,True,0.6131,0.5755,0.5981,7.17
1,303,0.03,0.003,0.8,0.08,8e-05,0.45,250,False,0.6613,0.5443,0.6145,5.75
1,304,0.03,0.003,0.8,0.08,8e-05,0.45,250,True,0.7190,0.6653,0.6975,6.32
1,305,0.03,0.003,0.8,0.08,8e-05,0.5,250,False,0.6352,0.5867,0.6158,7.17
1,306,0.03,0.003,0.8,0.08,8e-05,0.5,250,True,0.6317,0.6317,0.6317,5.75
1,307,0.03,0.003,0.8,0.08,8e-05,0.55,250,False,0.6418,0.5704,0.6132,6.89
1,308,0.03,0.003,0.8,0.08,8e-05,0.55,250,True,0.6393,0.6153,0.6297,7.17
1,309,0.03,0.003,0.8,0.08,8e-05,0.6,250,False,0.6667,0.5647,0.6259,6.32
1,310,0.03,0.003,0.8,0.08,8e-05,0.6,250,True,0.6040,0.5329,0.5756,7.17
1,311,0.03,0.003,0.8,0.08,9e-05,0.4,250,False,0.5804,0.5653,0.5744,7.17
