task_id,config_id,alpha,beta,gamma,delta,lr,sigma,epochs,use_scheduler,ari,nmi,score,time
3,8026,0.04,0.006,0.85,0.18,0.0001,0.5,250,True,0.4060,0.4721,0.4325,5.14
3,8027,0.04,0.006,0.85,0.18,0.0001,0.55,250,False,0.6605,0.6132,0.6416,7.13
3,8028,0.04,0.006,0.85,0.18,0.0001,0.55,250,True,0.4355,0.4858,0.4557,5.14
3,8029,0.04,0.006,0.85,0.18,0.0001,0.6,250,False,0.6786,0.5631,0.6324,6.86
3,8030,0.04,0.006,0.85,0.18,0.0001,0.6,250,True,0.6069,0.5320,0.5769,6.85
3,8031,0.04,0.006,0.85,0.18,0.00011,0.4,250,False,0.6087,0.5539,0.5868,7.13
3,8032,0.04,0.006,0.85,0.18,0.00011,0.4,250,True,0.7118,0.5728,0.6562,5.72
3,8033,0.04,0.006,0.85,0.18,0.00011,0.45,250,False,0.6641,0.6013,0.6390,6.86
3,8034,0.04,0.006,0.85,0.18,0.00011,0.45,250,True,0.6564,0.5984,0.6332,7.13
3,8035,0.04,0.006,0.85,0.18,0.00011,0.5,250,False,0.5949,0.5518,0.5776,7.13
3,8036,0.04,0.006,0.85,0.18,0.00011,0.5,250,True,0.3814,0.4635,0.4142,5.71
3,8037,0.04,0.006,0.85,0.18,0.00011,0.55,250,False,0.5495,0.5432,0.5470,7.13
3,8038,0.04,0.006,0.85,0.18,0.00011,0.55,250,True,0.4562,0.5102,0.4778,7.13
3,8039,0.04,0.006,0.85,0.18,0.00011,0.6,250,False,0.5381,0.5107,0.5271,7.14
3,8040,0.04,0.006,0.85,0.18,0.00011,0.6,250,True,0.5459,0.4988,0.5271,7.13
3,8041,0.04,0.006,0.85,0.18,0.00012,0.4,250,False,0.5706,0.5221,0.5512,5.71
3,8042,0.04,0.006,0.85,0.18,0.00012,0.4,250,True,0.5699,0.5506,0.5622,6.28
3,8043,0.04,0.006,0.85,0.18,0.00012,0.45,250,False,0.6322,0.5696,0.6071,7.14
3,8044,0.04,0.006,0.85,0.18,0.00012,0.45,250,True,0.4787,0.4340,0.4609,5.14
3,8045,0.04,0.006,0.85,0.18,0.00012,0.5,250,False,0.6129,0.6179,0.6149,7.13
3,8046,0.04,0.006,0.85,0.18,0.00012,0.5,250,True,0.6503,0.5686,0.6177,7.13
3,8047,0.04,0.006,0.85,0.18,0.00012,0.55,250,False,0.6807,0.5489,0.6280,7.13
3,8048,0.04,0.006,0.85,0.18,0.00012,0.55,250,True,0.6919,0.6174,0.6621,6.29
3,8049,0.04,0.006,0.85,0.18,0.00012,0.6,250,False,0.5862,0.5212,0.5602,7.13
3,8050,0.04,0.006,0.85,0.18,0.00012,0.6,250,True,0.5453,0.4943,0.5249,6.85
3,8051,0.04,0.006,0.85,0.2,8e-05,0.4,250,False,0.5500,0.5348,0.5439,5.14
3,8052,0.04,0.006,0.85,0.2,8e-05,0.4,250,True,0.5714,0.5223,0.5518,7.13
3,8053,0.04,0.006,0.85,0.2,8e-05,0.45,250,False,0.3690,0.4831,0.4147,7.13
3,8054,0.04,0.006,0.85,0.2,8e-05,0.45,250,True,0.6029,0.4732,0.5510,7.14
3,8055,0.04,0.006,0.85,0.2,8e-05,0.5,250,False,0.6116,0.5605,0.5911,6.29
3,8056,0.04,0.006,0.85,0.2,8e-05,0.5,250,True,0.6119,0.5406,0.5834,7.14
3,8057,0.04,0.006,0.85,0.2,8e-05,0.55,250,False,0.6090,0.5625,0.5904,7.13
3,8058,0.04,0.006,0.85,0.2,8e-05,0.55,250,True,0.6124,0.5681,0.5947,6.86
3,8059,0.04,0.006,0.85,0.2,8e-05,0.6,250,False,0.5654,0.5002,0.5393,6.29
3,8060,0.04,0.006,0.85,0.2,8e-05,0.6,250,True,0.6043,0.5999,0.6025,7.13
3,8061,0.04,0.006,0.85,0.2,9e-05,0.4,250,False,0.4713,0.5209,0.4911,5.14
3,8062,0.04,0.006,0.85,0.2,9e-05,0.4,250,True,0.6309,0.5490,0.5981,7.13
3,8063,0.04,0.006,0.85,0.2,9e-05,0.45,250,False,0.6510,0.6317,0.6433,7.13
3,8064,0.04,0.006,0.85,0.2,9e-05,0.45,250,True,0.6673,0.5569,0.6231,6.29
3,8065,0.04,0.006,0.85,0.2,9e-05,0.5,250,False,0.6195,0.5584,0.5951,5.71
3,8066,0.04,0.006,0.85,0.2,9e-05,0.5,250,True,0.6314,0.5298,0.5908,7.13
3,8067,0.04,0.006,0.85,0.2,9e-05,0.55,250,False,0.5550,0.5022,0.5339,7.13
3,8068,0.04,0.006,0.85,0.2,9e-05,0.55,250,True,0.5965,0.5605,0.5821,5.71
3,8069,0.04,0.006,0.85,0.2,9e-05,0.6,250,False,0.6231,0.5515,0.5944,6.86
3,8070,0.04,0.006,0.85,0.2,9e-05,0.6,250,True,0.6209,0.5583,0.5959,7.13
3,8071,0.04,0.006,0.85,0.2,0.0001,0.4,250,False,0.3806,0.4725,0.4174,6.28
3,8072,0.04,0.006,0.85,0.2,0.0001,0.4,250,True,0.6572,0.5480,0.6135,7.13
3,8073,0.04,0.006,0.85,0.2,0.0001,0.45,250,False,0.5032,0.5375,0.5169,5.72
3,8074,0.04,0.006,0.85,0.2,0.0001,0.45,250,True,0.6356,0.5816,0.6140,7.14
3,8075,0.04,0.006,0.85,0.2,0.0001,0.5,250,False,0.6981,0.6137,0.6644,6.29
3,8076,0.04,0.006,0.85,0.2,0.0001,0.5,250,True,0.6054,0.5150,0.5692,7.13
3,8077,0.04,0.006,0.85,0.2,0.0001,0.55,250,False,0.6099,0.5934,0.6033,6.86
3,8078,0.04,0.006,0.85,0.2,0.0001,0.55,250,True,0.5402,0.4649,0.5101,6.29
3,8079,0.04,0.006,0.85,0.2,0.0001,0.6,250,False,0.6196,0.4918,0.5685,7.13
3,8080,0.04,0.006,0.85,0.2,0.0001,0.6,250,True,0.6127,0.5442,0.5853,7.14
3,8081,0.04,0.006,0.85,0.2,0.00011,0.4,250,False,0.3538,0.4950,0.4103,7.13
3,8082,0.04,0.006,0.85,0.2,0.00011,0.4,250,True,0.6843,0.6536,0.6720,7.13
3,8083,0.04,0.006,0.85,0.2,0.00011,0.45,250,False,0.5784,0.5041,0.5487,6.29
3,8084,0.04,0.006,0.85,0.2,0.00011,0.45,250,True,0.4723,0.5100,0.4874,6.29
3,8085,0.04,0.006,0.85,0.2,0.00011,0.5,250,False,0.5646,0.5249,0.5487,7.13
3,8086,0.04,0.006,0.85,0.2,0.00011,0.5,250,True,0.5412,0.5260,0.5351,6.85
3,8087,0.04,0.006,0.85,0.2,0.00011,0.55,250,False,0.3939,0.4735,0.4258,5.14
3,8088,0.04,0.006,0.85,0.2,0.00011,0.55,250,True,0.6288,0.5695,0.6051,7.13
3,8089,0.04,0.006,0.85,0.2,0.00011,0.6,250,False,0.6463,0.6185,0.6352,6.29
3,8090,0.04,0.006,0.85,0.2,0.00011,0.6,250,True,0.6648,0.5659,0.6253,5.14
3,8091,0.04,0.006,0.85,0.2,0.00012,0.4,250,False,0.6486,0.6131,0.6344,7.13
3,8092,0.04,0.006,0.85,0.2,0.00012,0.4,250,True,0.3795,0.4839,0.4212,7.14
3,8093,0.04,0.006,0.85,0.2,0.00012,0.45,250,False,0.5877,0.5642,0.5783,6.85
3,8094,0.04,0.006,0.85,0.2,0.00012,0.45,250,True,0.4714,0.4956,0.4810,7.14
3,8095,0.04,0.006,0.85,0.2,0.00012,0.5,250,False,0.6397,0.6046,0.6257,7.13
3,8096,0.04,0.006,0.85,0.2,0.00012,0.5,250,True,0.5709,0.5398,0.5585,5.14
3,8097,0.04,0.006,0.85,0.2,0.00012,0.55,250,False,0.5570,0.5770,0.5650,6.28
3,8098,0.04,0.006,0.85,0.2,0.00012,0.55,250,True,0.6550,0.6033,0.6343,7.14
3,8099,0.04,0.006,0.85,0.2,0.00012,0.6,250,False,0.6160,0.5434,0.5870,7.13
3,8100,0.04,0.006,0.85,0.2,0.00012,0.6,250,True,0.5953,0.4881,0.5524,7.13
3,8101,0.04,0.008,0.75,0.08,8e-05,0.4,250,False,0.6051,0.5292,0.5747,7.13
3,8102,0.04,0.008,0.75,0.08,8e-05,0.4,250,True,0.6231,0.5796,0.6057,7.13
3,8103,0.04,0.008,0.75,0.08,8e-05,0.45,250,False,0.6571,0.6451,0.6523,7.13
3,8104,0.04,0.008,0.75,0.08,8e-05,0.45,250,True,0.6575,0.5810,0.6269,6.86
3,8105,0.04,0.008,0.75,0.08,8e-05,0.5,250,False,0.5935,0.5187,0.5636,7.13
3,8106,0.04,0.008,0.75,0.08,8e-05,0.5,250,True,0.6558,0.6175,0.6405,7.13
3,8107,0.04,0.008,0.75,0.08,8e-05,0.55,250,False,0.5167,0.5588,0.5335,6.29
3,8108,0.04,0.008,0.75,0.08,8e-05,0.55,250,True,0.6076,0.5717,0.5932,7.13
3,8109,0.04,0.008,0.75,0.08,8e-05,0.6,250,False,0.5948,0.4938,0.5544,7.13
3,8110,0.04,0.008,0.75,0.08,8e-05,0.6,250,True,0.6264,0.5806,0.6081,7.13
3,8111,0.04,0.008,0.75,0.08,9e-05,0.4,250,False,0.6187,0.5319,0.5840,6.29
3,8112,0.04,0.008,0.75,0.08,9e-05,0.4,250,True,0.5623,0.5118,0.5421,7.13
3,8113,0.04,0.008,0.75,0.08,9e-05,0.45,250,False,0.5979,0.5795,0.5905,6.29
3,8114,0.04,0.008,0.75,0.08,9e-05,0.45,250,True,0.6321,0.5675,0.6063,7.13
3,8115,0.04,0.008,0.75,0.08,9e-05,0.5,250,False,0.3993,0.4469,0.4183,7.13
3,8116,0.04,0.008,0.75,0.08,9e-05,0.5,250,True,0.5882,0.5540,0.5745,7.13
3,8117,0.04,0.008,0.75,0.08,9e-05,0.55,250,False,0.6861,0.5609,0.6360,5.71
3,8118,0.04,0.008,0.75,0.08,9e-05,0.55,250,True,0.6498,0.5595,0.6137,6.28
3,8119,0.04,0.008,0.75,0.08,9e-05,0.6,250,False,0.6215,0.5780,0.6041,7.13
3,8120,0.04,0.008,0.75,0.08,9e-05,0.6,250,True,0.5513,0.4836,0.5242,6.85
3,8121,0.04,0.008,0.75,0.08,0.0001,0.4,250,False,0.6563,0.5708,0.6221,7.13
3,8122,0.04,0.008,0.75,0.08,0.0001,0.4,250,True,0.5855,0.5777,0.5824,6.28
3,8123,0.04,0.008,0.75,0.08,0.0001,0.45,250,False,0.6325,0.6129,0.6246,6.28
3,8124,0.04,0.008,0.75,0.08,0.0001,0.45,250,True,0.6447,0.5887,0.6223,6.86
3,8125,0.04,0.008,0.75,0.08,0.0001,0.5,250,False,0.4737,0.4779,0.4754,7.14
3,8126,0.04,0.008,0.75,0.08,0.0001,0.5,250,True,0.6271,0.5946,0.6141,7.14
3,8127,0.04,0.008,0.75,0.08,0.0001,0.55,250,False,0.7201,0.6413,0.6886,6.29
3,8128,0.04,0.008,0.75,0.08,0.0001,0.55,250,True,0.6345,0.5647,0.6066,6.86
3,8129,0.04,0.008,0.75,0.08,0.0001,0.6,250,False,0.6018,0.5860,0.5955,5.71
3,8130,0.04,0.008,0.75,0.08,0.0001,0.6,250,True,0.5931,0.4981,0.5551,7.13
3,8131,0.04,0.008,0.75,0.08,0.00011,0.4,250,False,0.5820,0.5583,0.5725,6.29
3,8132,0.04,0.008,0.75,0.08,0.00011,0.4,250,True,0.6048,0.5607,0.5871,6.86
3,8133,0.04,0.008,0.75,0.08,0.00011,0.45,250,False,0.4452,0.4632,0.4524,6.29
3,8134,0.04,0.008,0.75,0.08,0.00011,0.45,250,True,0.5521,0.4843,0.5250,6.29
3,8135,0.04,0.008,0.75,0.08,0.00011,0.5,250,False,0.6653,0.6005,0.6394,5.72
3,8136,0.04,0.008,0.75,0.08,0.00011,0.5,250,True,0.4485,0.4982,0.4684,7.13
3,8137,0.04,0.008,0.75,0.08,0.00011,0.55,250,False,0.5123,0.4946,0.5053,5.14
3,8138,0.04,0.008,0.75,0.08,0.00011,0.55,250,True,0.5288,0.4617,0.5019,7.13
3,8139,0.04,0.008,0.75,0.08,0.00011,0.6,250,False,0.5664,0.5283,0.5511,7.13
3,8140,0.04,0.008,0.75,0.08,0.00011,0.6,250,True,0.6211,0.5539,0.5942,6.86
3,8141,0.04,0.008,0.75,0.08,0.00012,0.4,250,False,0.6784,0.6124,0.6520,6.86
3,8142,0.04,0.008,0.75,0.08,0.00012,0.4,250,True,0.6448,0.5210,0.5953,7.13
3,8143,0.04,0.008,0.75,0.08,0.00012,0.45,250,False,0.3711,0.4875,0.4177,7.13
3,8144,0.04,0.008,0.75,0.08,0.00012,0.45,250,True,0.6480,0.6142,0.6344,7.13
3,8145,0.04,0.008,0.75,0.08,0.00012,0.5,250,False,0.6899,0.6367,0.6686,7.14
3,8146,0.04,0.008,0.75,0.08,0.00012,0.5,250,True,0.6680,0.6201,0.6488,7.13
3,8147,0.04,0.008,0.75,0.08,0.00012,0.55,250,False,0.6882,0.5803,0.6450,6.28
3,8148,0.04,0.008,0.75,0.08,0.00012,0.55,250,True,0.6327,0.5632,0.6049,7.13
3,8149,0.04,0.008,0.75,0.08,0.00012,0.6,250,False,0.6199,0.5390,0.5875,6.29
3,8150,0.04,0.008,0.75,0.08,0.00012,0.6,250,True,0.6921,0.5963,0.6538,5.72
3,8151,0.04,0.008,0.75,0.1,8e-05,0.4,250,False,0.6603,0.6065,0.6388,7.13
3,8152,0.04,0.008,0.75,0.1,8e-05,0.4,250,True,0.6024,0.5709,0.5898,7.14
3,8153,0.04,0.008,0.75,0.1,8e-05,0.45,250,False,0.5965,0.5428,0.5750,7.13
3,8154,0.04,0.008,0.75,0.1,8e-05,0.45,250,True,0.3867,0.5570,0.4548,7.13
3,8155,0.04,0.008,0.75,0.1,8e-05,0.5,250,False,0.3615,0.5152,0.4230,7.14
3,8156,0.04,0.008,0.75,0.1,8e-05,0.5,250,True,0.6045,0.5409,0.5791,7.14
3,8157,0.04,0.008,0.75,0.1,8e-05,0.55,250,False,0.6270,0.5694,0.6040,7.13
3,8158,0.04,0.008,0.75,0.1,8e-05,0.55,250,True,0.6262,0.5412,0.5922,7.13
3,8159,0.04,0.008,0.75,0.1,8e-05,0.6,250,False,0.6375,0.5445,0.6003,7.13
3,8160,0.04,0.008,0.75,0.1,8e-05,0.6,250,True,0.6295,0.5717,0.6064,6.28
3,8161,0.04,0.008,0.75,0.1,9e-05,0.4,250,False,0.6746,0.6238,0.6543,5.72
3,8162,0.04,0.008,0.75,0.1,9e-05,0.4,250,True,0.6284,0.5809,0.6094,7.13
3,8163,0.04,0.008,0.75,0.1,9e-05,0.45,250,False,0.5893,0.5886,0.5890,5.72
3,8164,0.04,0.008,0.75,0.1,9e-05,0.45,250,True,0.6082,0.5316,0.5776,5.71
3,8165,0.04,0.008,0.75,0.1,9e-05,0.5,250,False,0.6915,0.6243,0.6646,5.71
3,8166,0.04,0.008,0.75,0.1,9e-05,0.5,250,True,0.6324,0.5593,0.6031,7.13
3,8167,0.04,0.008,0.75,0.1,9e-05,0.55,250,False,0.3483,0.4766,0.3996,5.72
3,8168,0.04,0.008,0.75,0.1,9e-05,0.55,250,True,0.5241,0.4777,0.5055,7.13
3,8169,0.04,0.008,0.75,0.1,9e-05,0.6,250,False,0.6337,0.5920,0.6170,7.13
3,8170,0.04,0.008,0.75,0.1,9e-05,0.6,250,True,0.6455,0.6013,0.6278,7.13
3,8171,0.04,0.008,0.75,0.1,0.0001,0.4,250,False,0.5672,0.5614,0.5649,6.86
3,8172,0.04,0.008,0.75,0.1,0.0001,0.4,250,True,0.6502,0.5907,0.6264,6.28
3,8173,0.04,0.008,0.75,0.1,0.0001,0.45,250,False,0.6491,0.6214,0.6380,5.71
3,8174,0.04,0.008,0.75,0.1,0.0001,0.45,250,True,0.6259,0.5647,0.6015,5.71
3,8175,0.04,0.008,0.75,0.1,0.0001,0.5,250,False,0.6391,0.5923,0.6204,7.14
3,8176,0.04,0.008,0.75,0.1,0.0001,0.5,250,True,0.6155,0.5640,0.5949,5.15
3,8177,0.04,0.008,0.75,0.1,0.0001,0.55,250,False,0.5853,0.5445,0.5690,6.29
3,8178,0.04,0.008,0.75,0.1,0.0001,0.55,250,True,0.5539,0.5285,0.5437,7.14
3,8179,0.04,0.008,0.75,0.1,0.0001,0.6,250,False,0.6099,0.4889,0.5615,7.13
3,8180,0.04,0.008,0.75,0.1,0.0001,0.6,250,True,0.6952,0.5546,0.6389,5.14
3,8181,0.04,0.008,0.75,0.1,0.00011,0.4,250,False,0.6492,0.6000,0.6295,6.29
3,8182,0.04,0.008,0.75,0.1,0.00011,0.4,250,True,0.6196,0.5547,0.5936,7.13
3,8183,0.04,0.008,0.75,0.1,0.00011,0.45,250,False,0.7040,0.6070,0.6652,7.13
3,8184,0.04,0.008,0.75,0.1,0.00011,0.45,250,True,0.6099,0.5632,0.5912,7.13
3,8185,0.04,0.008,0.75,0.1,0.00011,0.5,250,False,0.6110,0.5274,0.5776,6.86
3,8186,0.04,0.008,0.75,0.1,0.00011,0.5,250,True,0.6036,0.5534,0.5835,7.13
3,8187,0.04,0.008,0.75,0.1,0.00011,0.55,250,False,0.5287,0.5312,0.5297,7.13
3,8188,0.04,0.008,0.75,0.1,0.00011,0.55,250,True,0.6443,0.5971,0.6254,7.13
3,8189,0.04,0.008,0.75,0.1,0.00011,0.6,250,False,0.6070,0.5897,0.6000,5.72
3,8190,0.04,0.008,0.75,0.1,0.00011,0.6,250,True,0.4807,0.4843,0.4822,7.13
3,8191,0.04,0.008,0.75,0.1,0.00012,0.4,250,False,0.5242,0.5714,0.5431,6.29
3,8192,0.04,0.008,0.75,0.1,0.00012,0.4,250,True,0.5866,0.5327,0.5650,7.13
3,8193,0.04,0.008,0.75,0.1,0.00012,0.45,250,False,0.5625,0.4985,0.5369,6.29
3,8194,0.04,0.008,0.75,0.1,0.00012,0.45,250,True,0.3462,0.4640,0.3933,6.85
3,8195,0.04,0.008,0.75,0.1,0.00012,0.5,250,False,0.6506,0.5580,0.6135,7.13
3,8196,0.04,0.008,0.75,0.1,0.00012,0.5,250,True,0.5619,0.4808,0.5295,7.13
3,8197,0.04,0.008,0.75,0.1,0.00012,0.55,250,False,0.6434,0.6383,0.6414,7.13
3,8198,0.04,0.008,0.75,0.1,0.00012,0.55,250,True,0.3201,0.4613,0.3766,6.86
3,8199,0.04,0.008,0.75,0.1,0.00012,0.6,250,False,0.6083,0.5957,0.6032,7.13
3,8200,0.04,0.008,0.75,0.1,0.00012,0.6,250,True,0.5433,0.5359,0.5404,7.13
3,8201,0.04,0.008,0.75,0.12,8e-05,0.4,250,False,0.6860,0.6032,0.6529,6.86
3,8202,0.04,0.008,0.75,0.12,8e-05,0.4,250,True,0.5993,0.6012,0.6000,7.13
3,8203,0.04,0.008,0.75,0.12,8e-05,0.45,250,False,0.5663,0.4994,0.5395,5.14
3,8204,0.04,0.008,0.75,0.12,8e-05,0.45,250,True,0.6493,0.5933,0.6269,7.13
3,8205,0.04,0.008,0.75,0.12,8e-05,0.5,250,False,0.5291,0.5448,0.5354,7.13
3,8206,0.04,0.008,0.75,0.12,8e-05,0.5,250,True,0.5986,0.5403,0.5752,7.14
3,8207,0.04,0.008,0.75,0.12,8e-05,0.55,250,False,0.5843,0.5629,0.5758,6.86
3,8208,0.04,0.008,0.75,0.12,8e-05,0.55,250,True,0.6370,0.5327,0.5953,5.14
3,8209,0.04,0.008,0.75,0.12,8e-05,0.6,250,False,0.6404,0.6109,0.6286,7.14
3,8210,0.04,0.008,0.75,0.12,8e-05,0.6,250,True,0.6817,0.5734,0.6384,7.13
3,8211,0.04,0.008,0.75,0.12,9e-05,0.4,250,False,0.6469,0.5739,0.6177,5.71
3,8212,0.04,0.008,0.75,0.12,9e-05,0.4,250,True,0.5384,0.4955,0.5212,7.13
3,8213,0.04,0.008,0.75,0.12,9e-05,0.45,250,False,0.6394,0.6003,0.6237,6.86
3,8214,0.04,0.008,0.75,0.12,9e-05,0.45,250,True,0.5873,0.5202,0.5605,7.14
3,8215,0.04,0.008,0.75,0.12,9e-05,0.5,250,False,0.5842,0.5316,0.5632,7.13
3,8216,0.04,0.008,0.75,0.12,9e-05,0.5,250,True,0.6706,0.6143,0.6481,5.71
3,8217,0.04,0.008,0.75,0.12,9e-05,0.55,250,False,0.5931,0.5650,0.5818,7.13
3,8218,0.04,0.008,0.75,0.12,9e-05,0.55,250,True,0.6024,0.5595,0.5852,6.86
3,8219,0.04,0.008,0.75,0.12,9e-05,0.6,250,False,0.6354,0.6099,0.6252,6.28
3,8220,0.04,0.008,0.75,0.12,9e-05,0.6,250,True,0.6314,0.5621,0.6037,7.13
3,8221,0.04,0.008,0.75,0.12,0.0001,0.4,250,False,0.6248,0.5907,0.6112,6.28
3,8222,0.04,0.008,0.75,0.12,0.0001,0.4,250,True,0.6354,0.6141,0.6269,7.13
3,8223,0.04,0.008,0.75,0.12,0.0001,0.45,250,False,0.2997,0.4416,0.3565,7.13
3,8224,0.04,0.008,0.75,0.12,0.0001,0.45,250,True,0.6177,0.5799,0.6026,7.13
3,8225,0.04,0.008,0.75,0.12,0.0001,0.5,250,False,0.6844,0.5966,0.6493,6.29
3,8226,0.04,0.008,0.75,0.12,0.0001,0.5,250,True,0.6800,0.6240,0.6576,7.14
3,8227,0.04,0.008,0.75,0.12,0.0001,0.55,250,False,0.6695,0.5918,0.6384,7.13
3,8228,0.04,0.008,0.75,0.12,0.0001,0.55,250,True,0.6087,0.5625,0.5903,7.13
3,8229,0.04,0.008,0.75,0.12,0.0001,0.6,250,False,0.5870,0.5476,0.5712,5.14
3,8230,0.04,0.008,0.75,0.12,0.0001,0.6,250,True,0.5819,0.5147,0.5551,6.29
3,8231,0.04,0.008,0.75,0.12,0.00011,0.4,250,False,0.5915,0.5444,0.5726,7.13
3,8232,0.04,0.008,0.75,0.12,0.00011,0.4,250,True,0.6287,0.5779,0.6084,6.29
3,8233,0.04,0.008,0.75,0.12,0.00011,0.45,250,False,0.6033,0.5632,0.5873,6.29
3,8234,0.04,0.008,0.75,0.12,0.00011,0.45,250,True,0.6982,0.5833,0.6522,6.85
3,8235,0.04,0.008,0.75,0.12,0.00011,0.5,250,False,0.6604,0.5988,0.6358,5.71
3,8236,0.04,0.008,0.75,0.12,0.00011,0.5,250,True,0.6521,0.6037,0.6328,6.85
3,8237,0.04,0.008,0.75,0.12,0.00011,0.55,250,False,0.6131,0.5799,0.5998,6.29
3,8238,0.04,0.008,0.75,0.12,0.00011,0.55,250,True,0.5773,0.5148,0.5523,6.85
3,8239,0.04,0.008,0.75,0.12,0.00011,0.6,250,False,0.5629,0.5533,0.5590,7.14
3,8240,0.04,0.008,0.75,0.12,0.00011,0.6,250,True,0.6569,0.6112,0.6386,6.28
3,8241,0.04,0.008,0.75,0.12,0.00012,0.4,250,False,0.5557,0.5306,0.5457,7.13
3,8242,0.04,0.008,0.75,0.12,0.00012,0.4,250,True,0.4674,0.5087,0.4839,6.86
3,8243,0.04,0.008,0.75,0.12,0.00012,0.45,250,False,0.5117,0.5170,0.5139,7.13
3,8244,0.04,0.008,0.75,0.12,0.00012,0.45,250,True,0.6088,0.5613,0.5898,7.13
3,8245,0.04,0.008,0.75,0.12,0.00012,0.5,250,False,0.6398,0.5481,0.6031,7.13
3,8246,0.04,0.008,0.75,0.12,0.00012,0.5,250,True,0.6327,0.6014,0.6202,7.13
3,8247,0.04,0.008,0.75,0.12,0.00012,0.55,250,False,0.6257,0.5576,0.5985,6.29
3,8248,0.04,0.008,0.75,0.12,0.00012,0.55,250,True,0.6177,0.5743,0.6003,6.86
3,8249,0.04,0.008,0.75,0.12,0.00012,0.6,250,False,0.6356,0.5550,0.6034,7.13
3,8250,0.04,0.008,0.75,0.12,0.00012,0.6,250,True,0.5963,0.5252,0.5679,7.13
3,8251,0.04,0.008,0.75,0.15,8e-05,0.4,250,False,0.4337,0.4960,0.4586,6.86
3,8252,0.04,0.008,0.75,0.15,8e-05,0.4,250,True,0.6560,0.5997,0.6335,6.29
3,8253,0.04,0.008,0.75,0.15,8e-05,0.45,250,False,0.5674,0.4938,0.5379,6.86
3,8254,0.04,0.008,0.75,0.15,8e-05,0.45,250,True,0.5112,0.4888,0.5022,6.29
3,8255,0.04,0.008,0.75,0.15,8e-05,0.5,250,False,0.5727,0.4975,0.5426,7.13
3,8256,0.04,0.008,0.75,0.15,8e-05,0.5,250,True,0.6243,0.5391,0.5902,6.29
3,8257,0.04,0.008,0.75,0.15,8e-05,0.55,250,False,0.6062,0.5748,0.5936,6.86
3,8258,0.04,0.008,0.75,0.15,8e-05,0.55,250,True,0.7078,0.6064,0.6672,7.13
3,8259,0.04,0.008,0.75,0.15,8e-05,0.6,250,False,0.5295,0.4939,0.5153,7.13
3,8260,0.04,0.008,0.75,0.15,8e-05,0.6,250,True,0.5252,0.5228,0.5242,7.13
3,8261,0.04,0.008,0.75,0.15,9e-05,0.4,250,False,0.6973,0.6158,0.6647,6.29
3,8262,0.04,0.008,0.75,0.15,9e-05,0.4,250,True,0.5754,0.5380,0.5605,7.13
3,8263,0.04,0.008,0.75,0.15,9e-05,0.45,250,False,0.6404,0.5733,0.6136,5.72
3,8264,0.04,0.008,0.75,0.15,9e-05,0.45,250,True,0.6480,0.6108,0.6331,7.13
3,8265,0.04,0.008,0.75,0.15,9e-05,0.5,250,False,0.5431,0.5383,0.5411,7.13
3,8266,0.04,0.008,0.75,0.15,9e-05,0.5,250,True,0.6230,0.5555,0.5960,7.13
3,8267,0.04,0.008,0.75,0.15,9e-05,0.55,250,False,0.6425,0.5809,0.6178,6.29
3,8268,0.04,0.008,0.75,0.15,9e-05,0.55,250,True,0.6604,0.5794,0.6280,6.29
3,8269,0.04,0.008,0.75,0.15,9e-05,0.6,250,False,0.6496,0.5563,0.6123,7.13
3,8270,0.04,0.008,0.75,0.15,9e-05,0.6,250,True,0.6007,0.5162,0.5669,7.13
3,8271,0.04,0.008,0.75,0.15,0.0001,0.4,250,False,0.6634,0.6095,0.6418,6.28
3,8272,0.04,0.008,0.75,0.15,0.0001,0.4,250,True,0.6458,0.6114,0.6321,7.13
3,8273,0.04,0.008,0.75,0.15,0.0001,0.45,250,False,0.6847,0.5822,0.6437,6.86
3,8274,0.04,0.008,0.75,0.15,0.0001,0.45,250,True,0.4761,0.5321,0.4985,7.13
3,8275,0.04,0.008,0.75,0.15,0.0001,0.5,250,False,0.4137,0.5603,0.4723,7.13
3,8276,0.04,0.008,0.75,0.15,0.0001,0.5,250,True,0.6695,0.6087,0.6452,6.86
3,8277,0.04,0.008,0.75,0.15,0.0001,0.55,250,False,0.3825,0.4578,0.4126,7.14
3,8278,0.04,0.008,0.75,0.15,0.0001,0.55,250,True,0.6960,0.6054,0.6598,5.71
3,8279,0.04,0.008,0.75,0.15,0.0001,0.6,250,False,0.5822,0.5633,0.5746,7.13
3,8280,0.04,0.008,0.75,0.15,0.0001,0.6,250,True,0.6523,0.5799,0.6233,7.13
3,8281,0.04,0.008,0.75,0.15,0.00011,0.4,250,False,0.6769,0.6186,0.6536,7.13
3,8282,0.04,0.008,0.75,0.15,0.00011,0.4,250,True,0.5591,0.5063,0.5380,7.13
3,8283,0.04,0.008,0.75,0.15,0.00011,0.45,250,False,0.5572,0.5443,0.5521,6.29
3,8284,0.04,0.008,0.75,0.15,0.00011,0.45,250,True,0.5192,0.5273,0.5224,6.29
3,8285,0.04,0.008,0.75,0.15,0.00011,0.5,250,False,0.6713,0.5870,0.6376,7.13
3,8286,0.04,0.008,0.75,0.15,0.00011,0.5,250,True,0.6069,0.5470,0.5830,7.13
3,8287,0.04,0.008,0.75,0.15,0.00011,0.55,250,False,0.5675,0.5267,0.5512,7.14
3,8288,0.04,0.008,0.75,0.15,0.00011,0.55,250,True,0.7035,0.5891,0.6577,5.71
